hhnum,snapnowhh,inchhavg_r,hhsize,hh_expenses,med_expenses,sum_snap_dist,fah_paid,fafh_paid,totalpaid
112377,0,1050.0,1,398.33,0.0,7.3100000000000005,16.65,0.0,16.65
112381,0,980.0,1,726.0,99.0,5.01,24.48,0.0,24.48
112384,0,3044.0,2,234.0,162.5,8.02,51.72,0.0,51.72
112391,0,1215.0,2,137.5,7.5,111.83,39.88,0.0,39.88
112396,1,10936.8158120966,6,454.17,118.61,5.98,79.0,0.0,79.0
112398,0,8878.0,2,174.67,300.0,9.27,34.72,0.0,34.72
112406,0,3360.0,3,252.78,116.67,7.789999999999999,25.96,0.0,25.96
112407,1,8915.76056750348,6,197.33,5.83,5.42,30.44,0.0,30.44
112416,1,2512.5,5,246.0,20.0,4.55,41.85,0.0,41.85
112436,1,418.0,4,67.75,13.23,7.98,32.07,0.0,32.07
112441,1,700.0,3,63.67,0.0,19.130000000000003,1.63,0.0,1.63
112445,0,5350.42,2,800.22,180.5,5.430000000000001,65.31,0.0,65.31
112446,0,3743.0,2,323.83,225.0,9.25,50.9,0.0,50.9
112447,0,2800.0,1,703.5,160.42,23.189999999999998,48.23,0.0,48.23
112455,0,2500.0,1,1975.0,15.0,15.19,91.74,0.0,91.74
112469,0,4060.0,2,537.5,7.5,12.399999999999999,12.68,0.0,12.68
112473,0,5202.9816919538,2,145.0,214.33,29.49,22.44,0.0,22.44
112477,0,17872.1624569519,2,572.5,0.0,17.849999999999998,69.24,0.0,69.24
112482,0,6300.0,4,205.0,3.0,10.83,77.56,0.0,77.56
112503,1,600.0,4,137.5,0.0,3.2099999999999995,14.2,0.52,14.73
112505,0,140.0,5,26.0,0.0,3.1999999999999997,3.03,0.0,3.03
112510,0,3080.0,4,160.62,13.5,23.85,3.91,0.0,3.91
112518,1,677.0,2,145.0,4.0,65.78,46.83,0.0,46.83
112523,0,3780.0,3,403.33,0.0,8.51,12.67,0.0,12.67
112524,0,6400.0,2,1483.33,426.66,27.75,6.32,0.0,6.32
112525,0,2600.0,2,473.75,94.0,27.25,48.6,0.0,48.6
112526,0,2800.0,5,392.67,0.0,7.27,23.01,0.0,23.01
112536,1,3360.0,2,317.0,60.0,27.049999999999997,52.78,0.0,52.78
112538,1,959.06467903268,3,33.33,5.0,19.18,30.38,0.0,30.38
112542,0,1800.0,1,1135.0,105.0,36.35,369.69,0.0,369.69
112549,1,0.0,2,170.0,0.0,12.15,9.88,0.62,10.51
112557,0,2800.0,6,177.5,0.0,9.280000000000001,2.75,0.0,2.75
112561,1,1189.0,1,356.5,127.0,75.5,76.2,1.0,77.2
112562,0,6160.0,1,1310.0,50.0,9.38,20.33,0.0,20.33
112571,0,0.0,6,91.5,0.56,6.04,5.21,0.0,5.21
112574,0,3393.75629063184,5,142.13,48.53,11.23,16.75,0.0,16.75
112575,1,1339.0,4,250.0,100.0,5.79,68.51,0.25,68.76
112577,0,5223.741821,3,614.11,51.67,14.27,94.81,0.0,94.81
112607,0,2274.0,2,458.5,0.0,6.41,31.26,0.0,31.26
112616,0,3050.0,3,310.0,0.0,7.1499999999999995,10.8,0.0,10.8
112619,0,7958.33,3,464.0,350.0,28.369999999999997,39.96,0.0,39.96
112621,1,5346.3751229245,8,330.38,1.88,8.19,23.83,0.0,23.83
112625,0,6066.662,1,700.0,30.0,5.51,33.15,0.0,33.15
112627,0,4120.0,1,1454.16,2.0,17.69,46.62,0.0,46.62
112629,0,4480.0,4,337.25,0.0,14.220000000000002,27.88,1.0,28.88
112637,0,4100.0,1,434.33,110.0,15.5,17.31,0.0,17.31
112644,0,3101.0,2,198.17,230.0,9.84,62.26,0.0,62.26
112648,1,3695.3786892755,6,148.33,0.0,8.319999999999999,18.77,0.0,18.77
112657,1,1648.0,4,181.56,29.75,26.479999999999997,31.52,0.0,31.52
112658,1,892.0,1,228.13,336.0,96.85,65.21,0.0,65.21
112660,0,2120.0,3,296.67,0.0,7.68,5.19,0.0,5.19
112663,1,2240.0,4,116.75,0.0,20.96,21.39,0.0,21.39
112664,1,985.0,3,186.0,0.0,16.97,17.59,0.0,17.59
112668,1,1076.033532462,5,147.4,0.0,5.72,27.01,0.0,27.01
112669,0,2240.0,3,176.67,50.0,9.51,56.13,0.0,56.13
112680,0,5160.0,2,175.0,33.0,3.17,32.99,0.0,32.99
112681,0,9009.35027227864,5,237.8,82.4,10.850000000000001,64.83,4.4,69.23
112683,0,1960.0,1,530.0,0.0,3.87,20.85,0.0,20.85
112686,0,840.0,1,650.67,93.33,9.919999999999998,144.7,0.0,144.7
112697,0,2800.0,3,426.0,16.67,4.7,67.37,0.0,67.37
112700,0,5104.0,1,1790.33,0.0,5.05,11.86,0.0,11.86
112706,1,2034.67,3,101.0,1.17,6.33,66.43,0.0,66.43
112721,0,2269.98345923868,1,492.33,71.67,16.6,24.34,0.0,24.34
112722,0,866.481670885165,7,170.0,2.38,9.510000000000002,7.4,0.0,7.4
112725,1,1700.0,4,297.08,3.75,8.37,31.99,1.25,33.24
112735,0,7220.0,3,398.67,70.67,6.46,58.83,2.5,61.33
112742,1,1190.0,2,400.0,87.5,34.629999999999995,3.14,0.62,3.76
112752,0,8412.21916885068,4,1326.58,42.5,12.39,28.04,0.0,28.04
112756,0,3028.0,2,164.0,0.0,27.01,37.25,0.0,37.25
112768,1,703.0,1,735.0,148.0,5.51,56.78,0.0,56.78
112772,0,3000.0,1,754.0,29.35,6.800000000000001,7.27,0.0,7.27
112777,1,1200.0,2,272.5,30.0,6.08,47.02,0.0,47.02
112781,1,1080.0,4,235.0,0.0,6.47,8.72,0.0,8.72
112783,0,6200.0,2,354.46,365.0,30.4,29.98,0.0,29.98
112795,1,971.0,5,165.6,0.0,20.209999999999997,26.81,0.0,26.81
112798,0,1300.0,1,800.0,200.0,3.5200000000000005,85.98,0.0,85.98
112819,0,3200.0,4,167.75,140.0,3.62,58.22,0.0,58.22
112826,0,10000.0,1,1264.0,340.0,7.66,512.37,0.0,512.37
112828,0,5400.0,3,577.22,18.33,10.66,28.09,0.0,28.09
112840,0,3350.0,3,253.33,182.33,4.16,91.49,0.0,91.49
112844,0,4942.938,3,135.56,97.33,35.09,28.35,0.0,28.35
112849,0,8493.338,5,395.8,0.0,4.0,35.5,0.0,35.5
112851,0,3796.0,2,187.0,152.5,33.900000000000006,39.92,0.0,39.92
112852,0,3033.338,1,880.0,0.0,27.580000000000002,131.76,0.0,131.76
112859,1,5000.0,5,161.4,212.0,4.550000000000001,26.56,0.0,26.56
112861,0,2400.0,6,153.47,9.0,20.78,29.81,1.67,31.48
112864,0,3220.0,3,246.67,111.0,7.89,9.5,0.0,9.5
112868,1,2016.0,6,108.33,0.0,18.76,19.56,0.0,19.56
112869,0,3033.338,1,865.0,0.0,66.99,186.81,0.0,186.81
112870,1,4350.0,2,405.5,101.66,4.59,21.06,0.0,21.06
112877,1,1101.0,2,282.25,0.0,8.559999999999999,55.5,0.0,55.5
112884,1,2463.6752871359,5,223.8,0.0,6.32,28.59,0.0,28.59
112896,1,2590.462,4,212.67,0.0,5.380000000000001,31.04,0.0,31.04
112899,0,3200.0,1,819.83,501.44,9.26,73.34,0.0,73.34
112901,0,1118.0,1,726.43,117.9,79.32000000000001,121.08,0.0,121.08
112903,0,6300.0,2,752.5,317.0,39.44,44.9,0.0,44.9
112904,0,17034.34,4,114.82,126.25,10.84,89.53,3.16,92.69
112905,0,1260.0,2,135.0,20.0,51.82,34.3,0.0,34.3
112911,0,10900.0,7,158.67,31.43,12.790000000000001,17.88,0.0,17.88
112917,0,3480.0,5,283.0,84.93,8.01,2.06,0.0,2.06
112931,0,5418.32689108811,6,236.67,0.0,7.5,16.2,0.0,16.2
112932,1,1572.3872446,3,302.78,0.0,5.890000000000001,0.33,0.0,0.33
112935,0,2362.0,1,928.0,45.0,10.83,79.68,0.0,79.68
112936,1,1451.0,2,746.0,0.0,7.03,8.45,0.0,8.45
112943,0,5493.5,5,173.86,76.59,38.94,20.49,0.0,20.49
112944,0,4410.0,5,82.5,30.0,18.939999999999998,28.93,8.11,37.04
112946,0,3400.0,4,72.5,90.25,20.61,35.42,0.0,35.42
112959,0,1203.33,1,612.0,0.0,12.52,0.0,0.0,0.0
112960,0,2963.15828497289,1,1234.0,0.0,5.97,30.94,0.0,30.94
112968,0,1017.49073532771,1,495.0,0.0,10.09,134.0,0.0,134.0
112973,0,3033.33,4,249.0,0.0,4.59,21.37,0.0,21.37
112976,0,2000.0,1,652.26,115.83,29.21,150.89,0.0,150.89
112980,1,317.577021731737,2,50.0,0.0,41.25,3.58,0.0,3.58
112982,1,0.0,1,365.83,5.0,32.27,47.96,0.0,47.96
112992,0,2240.0,1,617.0,116.0,6.949999999999999,249.28,0.0,249.28
112995,0,1580.37300740264,2,135.92,302.5,54.59,30.3,0.0,30.3
113002,0,1000.0,5,155.8,22.0,5.67,25.04,0.0,25.04
113017,0,10584.7543871995,2,1164.67,700.0,15.600000000000001,132.27,0.0,132.27
113019,0,2450.0,1,900.0,450.0,8.36,69.65,0.0,69.65
113029,0,3623.928,2,510.0,9.16,6.89,11.52,14.0,25.52
113031,1,3693.87801641483,8,83.75,0.0,4.7,5.18,0.0,5.18
113032,1,1351.0,3,332.01,3.33,5.6,44.38,0.0,44.38
113034,1,5300.0,5,222.0,24.2,10.940000000000001,19.53,0.0,19.53
113035,0,6440.20239645702,5,330.0,0.0,7.23,4.07,0.0,4.07
113036,1,1129.0,2,276.14,18.71,12.440000000000001,65.44,0.0,65.44
113038,0,3485.0,2,98.58,497.0,10.850000000000001,59.98,0.0,59.98
113049,0,1050.0,3,127.33,82.73,16.96,8.11,0.0,8.11
113052,1,702.0,2,335.0,0.0,87.88999999999999,52.34,0.0,52.34
113056,0,3360.0,4,127.75,122.5,34.36,14.95,0.0,14.95
113058,0,6700.0,4,353.75,62.5,16.560000000000002,5.92,0.62,6.54
113064,1,1557.0,4,306.0,9.0,13.45,35.11,0.0,35.11
113073,1,600.0,3,146.67,0.19,6.82,10.63,0.0,10.63
113076,1,699.0,1,207.0,25.0,10.5,33.37,0.0,33.37
113081,1,2034.87873186542,3,361.0,0.0,37.83,29.02,0.0,29.02
113096,0,2346.0,4,76.46,81.75,3.86,45.08,0.0,45.08
113097,1,598.67,1,1012.0,68.0,4.34,33.41,0.0,33.41
113108,1,169.605692285083,1,1222.0,36.0,5.76,115.83,0.0,115.83
113116,0,9380.0,3,86.0,107.67,13.370000000000001,67.66,0.0,67.66
113118,0,9800.0,1,997.0,0.0,8.25,95.53,0.0,95.53
113122,0,3100.0,1,1200.0,0.0,1.8,146.29,0.0,146.29
113132,0,2400.0,3,104.72,48.33,7.25,38.45,0.0,38.45
113140,0,4523.5,3,62.5,146.67,47.42999999999999,26.78,0.0,26.78
113141,0,13946.1878709303,4,478.75,443.75,15.719999999999999,57.71,0.0,57.71
113143,1,698.0,3,67.94,25.0,27.53,7.57,0.0,7.57
113145,0,9922.52,3,215.85,142.33,27.759999999999998,74.38,0.0,74.38
113149,0,1960.0,2,360.0,0.0,6.23,40.06,0.0,40.06
113150,0,5559.0,4,91.58,134.25,31.96,94.22,0.0,94.22
113154,1,2266.41295737709,5,73.0,0.0,12.66,1.0,0.0,1.0
113158,0,4984.0,2,236.5,158.5,8.66,93.16,0.0,93.16
113173,1,3640.0,3,293.0,23.33,2.84,4.96,0.0,4.96
113174,0,1516.662,3,433.33,0.0,16.77,50.48,0.0,50.48
113182,0,11798.5,6,320.17,70.83,5.47,23.68,0.0,23.68
113186,1,2870.0,4,141.25,0.0,40.09,84.04,0.0,84.04
113193,0,11189.0,3,928.89,158.33,13.530000000000001,19.49,0.0,19.49
113201,1,1120.0,8,101.25,0.0,4.42,46.37,0.0,46.37
113203,0,6160.0,4,382.5,0.0,17.36,6.52,0.0,6.52
113208,1,3466.67,6,220.39,35.78,7.8500000000000005,58.82,0.0,58.82
113212,0,11883.9106133257,3,1316.67,56.67,15.240000000000002,44.66,0.0,44.66
113214,0,4417.6,3,171.0,165.56,10.32,35.91,0.0,35.91
113216,0,7040.0,2,403.29,64.0,11.28,50.06,0.0,50.06
113221,0,8625.97702491335,4,648.0,12.5,13.589999999999998,19.77,0.0,19.77
113224,1,1065.0,3,99.0,0.67,6.65,44.84,0.0,44.84
113227,0,1400.0,3,338.83,24.67,9.979999999999999,0.0,0.0,0.0
113233,0,7400.0,3,545.0,33.33,5.18,0.99,0.0,0.99
113238,0,4450.0,1,650.0,500.0,25.190000000000005,92.96,0.0,92.96
113246,1,698.0,5,135.2,0.0,5.01,14.61,0.0,14.61
113251,0,2000.0,4,245.0,32.5,3.29,1.32,0.0,1.32
113254,1,5825.0,4,106.25,143.25,7.960000000000001,63.28,0.0,63.28
113255,0,1251.6,1,290.0,94.67,10.09,44.6,0.0,44.6
113259,0,5233.0118636898,8,226.16,0.0,5.17,27.3,0.0,27.3
113266,1,1575.0,3,299.33,50.0,2.63,21.68,2.0,23.68
113267,1,3834.0,3,250.0,0.0,47.97,9.58,0.0,9.58
113268,0,10677.9842501976,3,610.67,190.0,12.66,99.25,0.0,99.25
113282,0,1703.0,2,191.96,121.5,3.2700000000000005,14.73,0.0,14.73
113286,0,7696.0,4,222.5,35.25,5.03,35.81,0.0,35.81
113294,0,3722.26949982782,5,460.0,0.0,7.199999999999999,14.8,0.0,14.8
113302,1,2189.662,3,216.67,85.56,9.84,31.55,0.0,31.55
113314,1,3623.2,4,324.5,0.0,92.46000000000001,71.23,0.0,71.23
113321,0,5460.0,2,376.5,119.5,4.49,80.56,0.0,80.56
113326,1,1540.0,4,155.0,0.0,6.67,44.33,0.0,44.33
113334,1,840.0,1,130.0,5.0,27.1,40.2,0.0,40.2
113344,1,674.0,1,241.95,0.0,10.5,31.33,0.0,31.33
113351,0,2946.027251338,2,385.0,258.34,10.879999999999999,93.15,0.0,93.15
113370,0,3965.0,2,107.42,214.0,6.5600000000000005,42.59,0.0,42.59
113378,0,1045.0,2,90.8,170.0,15.120000000000003,28.18,0.0,28.18
113379,0,4600.0,2,393.96,122.5,16.07,18.96,0.0,18.96
113386,0,2600.0,3,443.67,16.67,35.87,3.04,0.0,3.04
113387,1,4715.2,4,82.61,0.0,6.57,12.68,0.0,12.68
113391,0,4050.0,4,492.75,0.0,22.41,86.26,0.0,86.26
113392,1,698.0,1,195.0,30.0,2.2800000000000002,25.14,0.0,25.14
113398,0,6940.0,2,591.66,267.0,8.25,24.44,0.0,24.44
113403,1,3780.0,3,271.67,0.0,4.91,32.44,0.0,32.44
113405,1,4833.33,4,190.0,12.5,8.37,17.74,0.0,17.74
113406,0,9966.67,2,750.0,25.0,8.96,5.19,0.0,5.19
113412,1,1838.94257166757,2,194.58,0.0,72.07,58.24,0.0,58.24
113418,0,2686.67,2,80.0,0.0,5.7700000000000005,200.0,0.0,200.0
113419,0,1055.48,1,443.5,12.0,33.900000000000006,54.33,0.0,54.33
113426,0,5300.0,2,732.5,0.0,20.540000000000003,0.0,0.0,0.0
113427,1,600.0,6,121.67,0.0,35.66,49.62,0.0,49.62
113430,0,4608.7782464,5,216.0,0.0,8.29,27.61,0.0,27.61
113435,0,1840.0,1,1157.27,145.5,42.559999999999995,54.69,0.0,54.69
113438,0,25650.0,3,1274.67,333.33,22.009999999999998,52.99,0.0,52.99
113450,0,2900.0,4,137.75,0.0,108.38999999999999,33.94,0.0,33.94
113459,0,5242.29268337873,3,456.67,30.0,15.139999999999997,50.01,0.0,50.01
113461,0,430.0,1,424.0,0.0,32.34,62.7,0.0,62.7
113463,0,4918.0,4,277.75,58.25,8.61,43.04,0.0,43.04
113472,0,820.0,3,171.67,0.0,38.21,25.8,0.0,25.8
113474,0,2796.0,2,162.76,139.0,28.340000000000003,72.06,0.0,72.06
113475,1,0.0,10,61.08,10.0,14.41,23.04,0.0,23.04
113479,0,10000.0,2,655.0,125.0,12.38,21.76,0.0,21.76
113484,1,910.0,2,310.0,0.0,7.58,101.35,0.0,101.35
113490,0,3265.17,5,197.0,59.6,5.53,51.73,0.0,51.73
113493,0,1374.0,1,488.33,102.0,8.14,55.84,5.0,60.84
113501,1,800.0,3,102.33,4.0,7.23,12.89,0.0,12.89
113505,0,6300.0,4,238.75,2.5,10.84,70.9,0.0,70.9
113510,0,1365.0,1,951.83,296.0,20.94,80.96,0.0,80.96
113519,0,2617.0,2,385.04,381.92,6.1,50.22,0.0,50.22
113526,0,2100.0,2,333.5,226.5,39.370000000000005,32.98,0.0,32.98
113552,0,5272.96418655528,2,401.0,329.0,41.6,46.06,0.0,46.06
113560,0,7200.0,2,401.34,280.0,37.35,80.24,0.0,80.24
113570,0,993.75,1,195.0,79.17,10.09,40.06,0.0,40.06
113571,0,0.0,6,60.0,23.33,9.9,13.02,0.0,13.02
113577,0,5597.0,2,604.16,20.0,10.580000000000002,44.04,0.0,44.04
113581,1,2940.0,6,116.5,0.0,12.450000000000001,11.93,0.0,11.93
113583,1,331.05524565,1,25.0,0.0,7.9,17.82,0.0,17.82
113593,0,1595.0,1,417.0,283.0,17.34,52.53,0.0,52.53
113595,1,1188.0,1,602.72,63.0,12.079999999999998,110.19,0.0,110.19
113596,0,990.843560787209,2,63.56,77.2,110.35,53.03,12.7,65.72
113609,0,3575.0,2,145.83,133.5,82.55,46.39,0.0,46.39
113612,0,6440.0,2,511.5,60.0,44.06999999999999,88.76,0.0,88.76
113619,0,5320.0,2,795.0,184.83,9.43,36.05,0.0,36.05
113625,0,10833.33,2,837.5,32.5,4.92,6.22,0.0,6.22
113635,1,2123.338,2,278.0,0.0,4.449999999999999,80.92,0.0,80.92
113636,0,1491.0,2,59.08,410.0,35.83,63.04,0.0,63.04
113638,1,962.6,2,224.5,0.0,2.21,15.8,0.0,15.8
113641,0,2008.0,2,297.66,72.0,41.75,23.08,0.0,23.08
113643,0,1973.0,2,115.92,121.0,20.630000000000003,6.93,0.0,6.93
113646,0,0.0,1,873.0,50.0,5.72,9.46,0.0,9.46
113650,1,1819.14366465621,3,313.33,0.0,3.5199999999999996,13.0,0.0,13.0
113661,0,2253.33,2,555.0,60.0,6.18,27.25,0.0,27.25
113667,0,2090.0,1,318.0,371.0,17.150000000000002,132.43,0.0,132.43
113669,0,2500.0,3,533.33,0.0,4.21,5.46,0.0,5.46
113691,1,1021.0,1,266.0,0.0,10.040000000000001,26.68,0.0,26.68
113699,0,6230.0,5,230.0,0.0,44.50999999999999,37.72,0.0,37.72
113704,0,3509.0,3,130.67,328.33,35.09,6.22,0.0,6.22
113708,0,12587.500065508,2,408.5,310.0,16.73,37.84,0.0,37.84
113709,0,10820.33,4,477.25,59.58,50.709999999999994,35.87,0.0,35.87
113710,0,6300.0,2,341.08,140.0,18.8,46.96,0.0,46.96
113724,0,20000.0,2,2279.16,250.0,5.23,159.01,0.0,159.01
113728,0,1500.0,5,150.0,0.0,7.07,0.0,0.8,0.8
113732,1,0.0,6,139.83,0.0,4.18,18.23,0.0,18.23
113738,0,12643.33,2,861.8,600.0,29.44,54.2,0.0,54.2
113741,0,4940.0,2,620.0,442.5,7.13,29.56,0.0,29.56
113747,1,1400.0,4,74.41,0.0,33.65,4.98,0.0,4.98
113766,0,2380.0,5,50.6,4.0,28.07,27.75,0.0,27.75
113780,0,5047.0,2,866.92,615.0,88.32000000000001,69.17,0.0,69.17
113784,0,1585.0,2,384.5,0.0,10.5,46.23,0.0,46.23
113792,0,2300.17,4,228.5,0.0,4.32,17.66,0.0,17.66
113794,0,650.0,1,130.0,225.0,21.39,23.98,0.0,23.98
113801,1,380.0,1,292.0,0.0,3.12,19.12,2.0,21.12
113804,0,891.0,1,299.75,177.0,34.65,69.25,0.0,69.25
113808,1,2080.0,2,332.0,152.5,5.079999999999999,11.48,0.0,11.48
113811,1,1800.0,3,204.67,0.0,6.7,50.96,0.0,50.96
113814,1,2470.0,5,196.9,1.4,37.36,23.98,0.0,23.98
113824,0,2844.338,6,174.83,0.0,5.83,22.44,0.0,22.44
113825,1,4340.0,3,216.67,0.0,3.49,124.28,0.0,124.28
113828,0,6560.1645681675,7,99.14,60.0,13.76,18.51,0.0,18.51
113831,0,4445.0,6,141.17,6.67,3.6,5.56,0.0,5.56
113837,0,901.290198604933,2,85.0,2.75,6.89,18.49,0.0,18.49
113840,0,0.0,1,1779.67,0.0,8.59,0.0,0.0,0.0
113841,0,4200.0,2,378.5,80.0,6.93,25.46,0.0,25.46
113846,0,3500.0,3,590.0,0.0,17.9,21.46,0.0,21.46
113879,1,2977.338,5,204.0,0.0,6.88,56.87,0.0,56.87
113881,0,5443.4,4,127.75,41.8,13.64,34.2,0.0,34.2
113882,1,1758.0,5,135.8,0.0,8.28,28.71,0.0,28.71
113888,0,1540.0,4,114.58,55.75,26.84,22.51,1.25,23.76
113893,1,1960.0,1,684.0,0.0,6.6,84.04,0.0,84.04
113894,0,1300.0,1,1015.0,120.0,4.35,43.52,0.0,43.52
113896,0,8389.0,2,906.5,252.5,32.74,43.02,0.0,43.02
113906,0,2757.96,2,171.23,115.0,61.150000000000006,37.66,0.0,37.66
113911,1,1600.0,3,301.67,33.33,6.970000000000001,21.59,0.0,21.59
113918,1,1680.0,4,147.5,0.0,27.15,13.65,0.0,13.65
113919,1,1892.0,4,54.21,107.5,42.91,19.03,0.0,19.03
113920,0,3794.0,4,256.09,0.0,3.9000000000000004,40.67,0.0,40.67
113921,1,1198.0,6,118.67,2.0,34.9,6.18,0.0,6.18
113927,1,2433.33,7,65.71,2.86,8.77,9.36,0.0,9.36
113930,0,2454.0,2,470.0,68.0,12.899999999999999,97.87,0.0,97.87
113938,1,3675.56382947262,4,100.0,0.0,7.5200000000000005,7.66,0.0,7.66
113946,0,5416.67,4,320.75,0.0,3.4200000000000004,17.46,0.0,17.46
113951,0,5240.37865820175,2,272.46,349.5,9.71,51.36,0.0,51.36
113952,0,10901.338,2,790.0,144.5,16.39,17.9,0.0,17.9
113953,0,2624.97031202524,2,730.0,135.0,18.25,33.02,0.5,33.52
113954,1,5800.0,2,429.5,122.5,6.970000000000001,88.66,0.0,88.66
113955,1,3360.0,4,143.5,9.75,5.2,34.25,0.0,34.25
113960,0,1520.0,2,120.0,25.0,8.42,32.38,0.0,32.38
113961,0,2323.0,2,665.58,100.0,6.44,23.02,0.0,23.02
113962,1,970.662,2,290.0,0.0,3.41,21.31,0.0,21.31
113966,0,3200.0,2,612.5,177.5,4.510000000000001,62.04,0.0,62.04
113968,1,2100.0,5,351.0,0.0,8.27,85.28,0.0,85.28
113973,0,9521.83,3,604.0,100.0,13.670000000000002,74.77,0.0,74.77
113982,0,5040.0,3,173.33,0.0,9.49,39.43,0.0,39.43
113994,0,3360.0,5,242.4,10.0,8.040000000000001,2.38,0.0,2.38
114002,0,2100.0,1,1219.17,180.0,8.08,0.0,0.0,0.0
114008,1,420.0,5,12.2,0.0,5.51,7.16,0.0,7.16
114013,1,1249.0,4,119.25,0.0,5.380000000000001,74.23,0.0,74.23
114023,1,5012.5,3,691.25,83.33,9.78,112.1,0.0,112.1
114034,0,5460.0,4,217.5,1.36,2.8899999999999997,17.59,0.0,17.59
114036,0,628.0,1,303.33,8.0,10.96,76.22,0.0,76.22
114038,1,750.0,2,352.0,12.0,7.5,30.88,0.0,30.88
114051,0,2640.0,3,158.67,83.33,11.85,13.31,0.0,13.31
114054,0,6234.6952558,4,591.67,222.0,10.64,43.68,0.0,43.68
114055,0,3226.0,2,451.5,0.0,28.04,92.25,0.0,92.25
114068,0,5304.0,5,257.2,0.0,5.52,21.76,0.0,21.76
114071,0,3500.0,2,400.5,79.5,13.44,6.7,0.0,6.7
114074,0,2674.0,5,249.0,4.0,10.810000000000002,28.28,0.0,28.28
114076,1,0.0,1,3255.0,5.0,37.980000000000004,127.2,0.0,127.2
114083,0,6735.0,2,670.0,145.0,10.74,12.7,0.0,12.7
114088,1,1125.58,1,279.4,26.0,1.72,158.95,92.53,251.48
114089,1,1600.0,4,356.81,65.25,4.88,14.46,16.59,31.05
114090,0,2100.0,4,133.0,17.5,7.15,11.59,4.38,15.97
114096,1,3200.0,5,135.6,3.25,8.39,27.35,14.72,42.07
114097,1,2600.0,4,333.67,37.5,64.32,1.02,1.86,2.88
114101,0,2280.0,4,187.5,3.75,19.1,26.1,13.46,39.56
114107,1,2689.0,4,443.75,0.0,9.08,3.75,4.16,7.9
114112,0,1800.0,4,47.6,1.25,31.900000000000002,3.63,17.97,21.6
114113,0,4228.0,2,510.0,17.5,6.27,43.4,1.91,45.32
114125,1,2021.0,2,280.0,265.0,37.83,46.38,18.5,64.88
114128,0,4500.0,2,725.0,135.0,18.57,15.48,15.11,30.59
114134,0,1950.0,1,128.33,32.0,93.27000000000001,19.26,28.41,47.67
114139,0,4550.0,5,156.8,0.0,3.8299999999999996,19.82,27.34,47.17
114148,0,2123.338,1,715.0,0.0,8.41,22.39,119.29,141.68
114150,0,12000.0,4,537.0,105.0,4.62,72.62,0.0,72.62
114151,0,7280.0,2,187.17,195.0,47.83,26.22,26.78,53.0
114152,1,433.33,2,121.0,2.0,28.23,17.88,0.0,17.88
114168,1,1300.0,4,134.25,0.0,6.82,0.84,7.9,8.73
114184,0,3902.0,2,229.0,170.5,8.59,31.98,24.24,56.22
114186,0,7700.0,2,201.0,0.0,6.619999999999999,25.34,0.62,25.97
114187,0,6943.0,2,1067.5,365.0,52.45,47.6,43.18,90.79
114195,0,854.0,1,398.0,54.19,6.89,59.69,0.0,59.69
114208,0,3828.10301148728,5,201.33,50.0,3.8000000000000003,26.1,2.46,28.55
114209,0,3990.0,2,491.75,0.0,16.63,42.6,2.56,45.16
114212,0,910.0,1,1421.0,0.0,5.9,33.83,11.32,45.15
114214,0,6960.0,2,233.08,7.5,39.910000000000004,37.39,1.54,38.93
114226,1,2970.0,3,343.94,216.67,57.23,39.39,1.29,40.68
114231,0,6760.0,6,219.58,32.5,20.77,33.75,10.03,43.78
114233,1,0.0,5,11.6,0.0,12.38,3.46,0.35,3.81
114234,0,1849.0,3,168.33,0.0,108.41999999999999,0.0,1.15,1.15
114244,0,25650.0,3,683.33,0.0,6.279999999999999,2.33,2.2,4.54
114247,1,2278.0,6,178.67,47.83,30.090000000000003,45.0,0.33,45.33
114252,1,830.0,2,122.5,0.0,8.0,79.44,8.28,87.72
114253,0,8400.0,2,1445.84,75.0,47.89,53.23,4.06,57.28
114254,0,1120.0,1,300.0,15.0,7.9799999999999995,136.79,9.07,145.86
114263,0,1900.0,1,768.0,293.0,8.76,133.94,7.49,141.43
114265,0,3300.0,3,883.33,0.0,6.35,14.02,46.31,60.34
114269,1,3525.84017604681,6,135.83,0.0,6.67,1.25,2.18,3.42
114276,1,1400.0,3,200.0,0.0,20.509999999999998,12.32,15.29,27.62
114281,1,1229.8,1,977.0,153.0,5.68,20.0,34.31,54.31
114282,1,2000.0,4,191.25,0.0,4.08,29.85,5.95,35.8
114284,1,1111.5,4,154.25,0.0,17.22,26.2,6.73,32.93
114290,1,1680.0,5,133.6,0.0,9.61,17.11,2.06,19.17
114309,0,2730.0,2,122.08,0.0,40.08,40.53,65.22,105.75
114312,0,2300.0,2,253.5,68.5,10.079999999999998,68.44,28.56,97.0
114319,1,1610.0,4,214.0,0.0,4.1,23.19,6.21,29.4
114321,0,960.0,1,212.5,10.0,20.22,130.17,148.47,278.64
114329,0,717.356637589403,3,186.33,62.5,10.11,33.46,17.38,50.85
114332,1,721.0,3,150.0,0.0,6.73,4.44,13.37,17.81
114333,1,401.488659429752,2,34.0,0.0,4.37,69.79,4.5,74.29
114341,0,5900.0,2,675.0,25.0,9.440000000000001,22.92,31.5,54.42
114350,0,4718.162,2,774.5,197.5,7.749999999999999,91.96,17.22,109.17
114352,1,2730.0,5,143.0,0.0,3.29,27.26,23.23,50.48
114355,0,2626.0,1,465.0,164.83,10.09,31.46,29.38,60.84
