"eventid","hhnum","whogotpnum","athome","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnap_flag","placesnaptype","free","free_flag","totalpaid","totalpaid_flag","receiptreportedbp","receiptreportedph","receiptobserved","couponsreported","couponsobserved","loyaltycard","storesavings","couponsgeneral","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_snapamt","snapamt_flag","ebt_tanf","ebt_tanfamt","ebt_unk","ebt_unkamt","wic","wicamt","wicamt_flag","giftcard","paytype_flag","itemstot","itemsscanned","itemsbook","itemsblue","itemsreceipt","nummissprices","iteminfotype","reportmethod","booktype","bookpnum","startdate_flag","scandate_flag","abletoscanbp","abletoscanph","practice_flag","manualmatch_flag","moved_flag","multplaces_flag"
13857,106147,1,1,6/12/2012,0,6,7,0,1101438,1,,122,0,0,1,0,3,2.70785551401713,4.099,7.42,-996,-996,1,0,"SM",0,0,139,0,1,1,1,0,1,1,1,3,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,57,51,3,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
45564,106150,1,1,10/13/2012,0,10,4,0,1134487,1,,121,,,,,3,1.55259424156921,2.564,7.05,-996,-996,1,0,"SS",0,0,2.75,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
45565,106150,1,1,10/13/2012,0,10,4,0,1174426,1,,112,,,,,0,0.357401574114207,0.449,1.77,0.449,8.27,1,1,"MG",0,0,21.8,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,5,1,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
45566,106150,1,1,10/16/2012,0,10,7,0,1056651,1,,121,,,,,3,13.1358522900819,18.42,31.23,-996,-996,1,0,"SS",0,0,2.15,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
45567,106150,1,1,10/16/2012,0,10,7,0,1056651,1,,121,,,,,3,13.1358522900819,18.42,31.23,-996,-996,1,0,"SS",0,0,0.58,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,1,6,"Primary",1,0,0,3,0,0,0,0,0
49669,106166,1,1,10/30/2012,0,10,1,0,1083792,1,,121,,,,,3,6.60957041537437,15.715,18.78,-996,-996,1,0,"SS",0,0,97.35,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,28,26,2,0,0,,1,6,"Primary",1,0,1,1,0,0,0,0,0
24488,106171,1,1,7/30/2012,0,7,2,0,1013883,1,,121,0,0,0,1,3,1.13086831974119,1.397,3.93,-996,-996,1,0,"SS",0,0,45.15,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,27,10,2,0,15,,1,6,"Primary",1,0,1,2,0,1,0,0,0
24495,106171,2,1,7/30/2012,0,7,2,0,1067963,1,,121,,,,,3,0.826177687448415,1.128,4.2,1.069,22.07,1,0,"SS",0,0,54.11,0,1,1,1,,0,,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,0,4,,1,6,"Adult",2,0,0,3,0,0,0,0,0
37932,106171,2,1,8/4/2012,0,7,7,0,1028023,1,,121,,,,,3,4.38747708265611,6.942,13.5,-996,-996,1,0,"SS",0,0,11.76,0,1,-996,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,1,2,"Adult",2,0,0,3,-996,0,0,0,0
48954,106179,1,1,10/24/2012,0,10,3,0,1171447,1,,121,,,,,3,0.452095883181488,0.579,2.12,0.577,11.33,1,0,"SS",0,0,17.04,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,9,0,4,0,5,,1,6,"Primary",1,0,0,1,0,0,0,0,0
67796,106179,1,1,10/23/2012,0,10,2,0,1171447,1,,121,,,,,3,0.452095883181488,0.579,2.12,0.577,11.33,1,0,"SS",0,0,81,0,0,-996,0,0,,0,,,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,2,0,1,0,,2,1,"Primary",1,0,0,1,-996,0,0,0,0
55512,106182,1,1,11/23/2012,0,11,4,0,,3,,310,,,,,-996,,,,,,0,0,".V",1,1,0,0,,0,0,,0,,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,,,,,,,6,3,"Primary",1,0,0,,0,0,0,0,0
55517,106182,1,1,11/26/2012,0,11,7,0,1008589,1,,122,,,,,3,0.577004526972439,1.107,3.65,0.987,19.07,1,0,"SM",0,0,7.77,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
31683,106184,2,1,8/25/2012,0,8,2,0,,1,,107,0,0,1,0,9,,,,,,0,0,".V",0,0,3.5,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,2,5,"Adult",2,0,0,3,0,0,0,0,0
32599,106184,1,1,8/27/2012,0,8,4,0,1032247,1,,123,,,,,3,20.2388392179188,22.207,28.27,-996,-996,1,0,"SS",0,0,50.69,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,6,3,0,0,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
32600,106184,1,1,8/27/2012,0,8,4,0,,1,,105,,,,,9,,,,,,0,0,".V",0,0,7,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,5,"Primary",1,0,0,1,0,0,0,0,0
32601,106184,1,1,8/27/2012,0,8,4,0,1041385,1,,122,,,,,3,4.16808398983331,4.481,8.97,-996,-996,1,0,"SM",0,0,12.02,0,,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,8,0,0,0,8,,1,6,"Primary",1,0,0,1,0,0,0,0,0
33188,106184,1,1,8/29/2012,0,8,6,0,1063643,1,,121,,,,,4,53.3036811038463,75.523,101.7,-996,-996,1,0,"SS",0,0,85.81,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,70,0,0,0,70,,1,6,"Primary",1,0,0,2,0,0,0,0,0
24433,106186,1,1,7/29/2012,0,7,1,0,1052470,1,,122,,,,,3,1.0976440083326,1.851,6.77,-996,-996,1,0,"SM",0,0,191.22,0,1,1,1,0,0,1,1,0,2,0,0,0,1,1,189.77,0,0,-996,0,-996,0,-996,-996,0,7,56,54,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
24435,106186,1,1,7/31/2012,0,7,3,0,1052470,1,,122,,,,,3,1.0976440083326,1.851,6.77,-996,-996,1,0,"SM",0,0,5.48,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
25416,106186,1,1,8/2/2012,0,7,5,0,1052470,1,,122,,,,,3,1.0976440083326,1.851,6.77,-996,-996,1,0,"SM",0,0,26.97,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,26.97,0,0,-996,0,-996,0,-996,-996,0,0,15,10,0,0,5,,1,6,"Primary",1,0,0,1,0,0,0,0,0
25420,106186,1,1,8/3/2012,0,7,6,0,1052470,1,,122,,,,,3,1.0976440083326,1.851,6.77,-996,-996,1,0,"SM",0,0,8.99,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,8.99,0,0,-996,0,-996,0,-996,-996,0,0,5,4,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
42070,106189,1,1,10/2/2012,0,10,1,0,1165084,1,,122,,,,,3,4.33406618799868,5.868,12.73,-996,-996,1,0,"SM",0,0,42.64,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,0,2,,1,6,"Primary",1,0,0,,0,0,0,0,0
55722,106189,1,1,10/8/2012,0,10,7,0,1163580,1,,103,,,,,3,1.69164663312633,2.17,5.68,-996,-996,1,0,"CS",0,0,4.24,0,1,-996,1,0,1,0,0,1.38,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,0,2,,1,2,"Primary",1,0,0,3,-996,0,0,0,0
45033,106194,1,1,10/12/2012,0,10,6,0,1154302,1,,103,,,,,4,0.326619941308327,0.507,2.33,0.472,8.38,1,0,"CS",0,0,3.78,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,1,0,1,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
55205,106194,1,1,10/7/2012,0,10,1,0,1154302,1,,103,,,,,4,0.326619941308327,0.507,2.33,0.472,8.38,1,0,"CS",0,0,1.29,0,1,-996,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
15548,106197,1,1,6/21/2012,0,6,5,0,,1,,108,0,0,1,0,9,,,,,,0,0,".V",1,0,0,0,,0,0,,0,,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,,,,,,,6,5,"Primary",1,0,0,3,0,0,0,0,0
15549,106197,1,1,6/21/2012,0,6,5,0,3000338,3,,322,,,,,4,7.29249190663667,7.812,11.45,-996,-996,0,0,".V",0,3,21.85,3,1,1,1,,0,,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,1,1,0,0,0,1,,1,6,"Primary",1,0,0,3,0,0,0,0,0
70113,106197,1,1,6/21/2012,0,6,5,0,1105128,1,,103,,,,,3,0.44446120010963,0.602,2.4,0.602,11.47,1,0,"CS",0,0,1.17,0,,-996,1,,0,,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,0,1,,1,2,"Primary",1,0,0,,-996,0,0,0,0
18514,106202,1,1,7/5/2012,0,7,4,0,1127970,1,,102,,,,,3,0.0589455624716428,0.07,1,0.07,1.33,1,0,"CO",0,0,57.84,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,56.24,1,0,-996,0,-996,0,-996,-996,0,0,27,8,3,12,4,,1,6,"Primary",1,0,0,1,0,0,0,0,0
18515,106202,1,1,7/8/2012,0,7,7,0,1127970,1,,102,,,,,3,0.0589455624716428,0.07,1,0.07,1.33,1,0,"CO",0,0,88.72,0,,1,1,1,0,,1,0,2,1,0,0,0,1,81.92,1,0,-996,0,-996,0,-996,-996,0,6,34,7,0,0,27,,1,6,"Primary",1,0,0,1,0,0,0,0,0
67273,106202,1,1,7/6/2012,0,7,5,0,1127970,1,,102,,,,,3,0.0589455624716428,0.07,1,0.07,1.33,1,0,"CO",0,0,8.23,0,,-996,1,,0,,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,0,2,,1,2,"Primary",1,0,0,,-996,0,0,0,0
71357,106202,1,1,7/2/2012,0,7,1,0,,1,,122,,,,,9,,,,,,0,0,".V",0,0,15,0,,-996,0,0,,0,,,1,0,0,0,0,1,15,0,0,-996,0,-996,0,-996,-996,0,0,4,1,0,3,0,,2,1,"Primary",1,0,0,2,-996,1,1,0,0
29502,106207,1,1,8/18/2012,0,8,4,0,1112205,1,,123,,,,,3,2.93751625510544,3.414,8.83,-996,-996,1,0,"SS",0,0,33.14,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,3,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
29504,106207,1,1,8/19/2012,0,8,5,0,1133785,1,,121,,,,,3,1.7781827235614,2.417,6.75,-996,-996,1,0,"SS",0,0,55.33,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,35,27,4,0,4,,1,6,"Primary",1,0,0,1,0,0,0,0,0
30221,106207,1,1,8/16/2012,0,8,2,0,3000195,1,,110,,,,,0,0.7979372690462,1.165,6.38,0.986,18.98,0,0,".V",0,0,4.25,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,1,0,0,1,,1,6,"Primary",1,0,1,3,0,0,0,0,0
30222,106207,1,1,8/16/2012,0,8,2,0,,3,,314,,,,,-996,,,,,,0,0,".V",1,0,0,0,0,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,0,1,0,0,,5,5,"Primary",1,0,0,3,0,0,0,0,0
30223,106207,1,1,8/17/2012,0,8,3,0,3000208,1,,110,0,0,0,1,4,0.619485982215629,0.935,4.93,0.78,15.92,0,0,".V",0,0,3,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,2,5,"Primary",1,0,1,3,0,0,0,0,0
30224,106207,1,1,8/21/2012,0,8,7,0,,3,,314,,,,,-996,,,,,,0,0,".V",1,0,0,0,0,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,0,0,1,0,,5,5,"Primary",1,0,0,1,0,0,0,0,0
51695,106207,1,1,8/17/2012,0,8,3,0,1009092,1,,124,1,0,0,0,4,1.45481361576737,1.915,5.7,-996,-996,1,1,"SM",0,0,53.37,0,0,-996,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,0,4,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
14313,106214,1,1,6/15/2012,0,6,5,0,1083557,1,,122,,,,,3,1.08708414918561,2.077,5.27,-996,-996,1,0,"SM",0,0,24.26,0,,1,1,0,0,1,1,0,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,10,0,0,0,10,,1,6,"Primary",1,0,0,3,0,0,0,0,0
34669,106228,1,1,9/5/2012,0,9,1,0,1072383,1,,102,,,,,3,0.416113003217786,0.624,2.83,0.505,9.8,1,0,"CO",0,0,24.27,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,13,8,1,3,1,,1,6,"Primary",1,0,0,2,0,0,0,0,0
35394,106228,1,1,9/9/2012,0,9,5,0,1139930,1,,102,,,,,3,0.64191410723642,0.889,4.42,0.89,17.75,1,0,"CO",0,0,14.29,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,7,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
35935,106228,2,1,9/9/2012,0,9,5,0,1096779,1,,103,,,,,3,0.337768816493182,0.423,1.7,0.423,8.13,1,0,"CS",0,0,5.06,0,1,1,1,1,1,0,0,2.02,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
67067,106250,1,1,10/21/2012,0,10,4,0,1005069,1,,121,,,,,3,0.803629509401941,0.84,1.83,0.84,16.47,1,0,"SS",0,0,105.71,0,1,-996,1,0,0,0,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,11,0,0,10,1,,1,2,"Primary",1,0,0,2,-996,0,0,0,0
67449,106250,1,1,10/21/2012,0,10,4,0,1064302,1,,122,,,,,3,2.10431951935518,2.456,4.65,-996,-996,1,1,"SM",0,0,71.52,0,,-996,1,,0,,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,35,20,8,0,7,,1,2,"Primary",1,0,0,,-996,0,0,0,0
41347,106255,1,1,10/1/2012,0,9,2,0,3000108,1,,110,0,0,0,1,4,0.653658222482508,0.824,2.15,0.824,15.97,0,0,".V",0,0,10.19,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
42137,106255,1,1,10/1/2012,0,9,2,0,1112095,1,,122,,,,,3,1.01114690212526,1.665,4.13,-996,-996,1,0,"SM",0,0,24.68,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,0,0,0,5,,1,6,"Primary",1,0,0,3,0,0,0,0,0
42140,106255,2,1,10/4/2012,0,9,5,0,1101100,1,,122,,,,,3,12.5380329023692,21.918,30.25,-996,-996,1,0,"SM",0,0,11.94,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,0,1,,1,6,"Adult",2,0,0,3,0,0,0,0,0
13202,106256,1,1,6/9/2012,0,6,2,0,1077286,1,,121,,,,,3,3.83944276753136,5.43,13.33,-996,-996,1,0,"SS",0,0,17.4,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,5,0,1,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
13709,106256,1,1,6/10/2012,0,6,3,0,1077286,1,,121,,,,,3,3.83944276753136,5.43,13.33,-996,-996,1,0,"SS",0,0,181.7,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,181.7,0,0,-996,0,-996,0,-996,-996,0,0,81,73,3,1,4,,1,6,"Primary",1,0,0,2,0,0,0,0,0
13710,106256,1,1,6/10/2012,0,6,3,0,1018492,1,,103,,,,,3,3.84033771786896,5.431,13.33,-996,-996,1,0,"CS",0,0,10.25,0,1,1,1,1,1,0,1,0.75,2,1,0,0,0,1,7.2,0,0,-996,0,-996,0,-996,-996,0,0,8,8,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
13711,106256,1,1,6/11/2012,0,6,4,0,1077286,1,,121,,,,,3,3.83944276753136,5.43,13.33,-996,-996,1,0,"SS",0,0,21.44,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,20.52,0,0,-996,0,-996,0,-996,-996,0,6,16,15,1,0,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
46914,106265,1,1,10/19/2012,0,10,7,0,1040880,1,,122,,,,,3,1.09562654707141,2.09,6.75,-996,-996,1,0,"SM",0,0,41.88,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,15,12,1,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
46916,106265,1,1,10/19/2012,0,10,7,0,1034429,1,,121,,,,,3,1.58467892662719,2.813,6,-996,-996,1,0,"SS",0,0,208.88,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,208.88,0,0,-996,0,-996,0,-996,-996,0,0,67,2,0,0,65,,1,6,"Primary",1,0,0,,0,0,0,0,0
13726,106267,1,1,6/9/2012,0,6,2,0,3000340,1,,121,,,,,0,4.97028862480569,5.554,11.88,-996,-996,0,0,".V",0,0,62.23,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,11,7,3,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
13727,106267,1,1,6/9/2012,0,6,2,0,1052944,1,,123,,,,,3,4.83437625759773,5.194,11.37,-996,-996,1,0,"SS",0,0,106.88,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,5,0,1,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
14218,106267,1,1,6/13/2012,0,6,6,0,1173424,1,,122,,,,,3,3.92551173349185,6.326,11.05,-996,-996,1,0,"SM",0,0,205.43,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,60,55,2,2,1,,1,6,"Primary",1,0,1,1,0,0,0,0,0
13884,106268,1,1,6/12/2012,0,6,1,0,1087984,1,,121,,,,,3,12.7115516332421,19.999,28.72,-996,-996,1,0,"SS",0,0,87.51,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,87.51,0,0,-996,0,-996,0,-996,-996,0,7,35,23,1,7,4,,1,6,"Primary",1,0,0,2,0,0,0,0,0
13889,106268,1,1,6/13/2012,0,6,2,0,1158876,1,,122,,,,,3,2.43921667721805,2.873,5.08,-996,-996,1,0,"SM",0,0,10.23,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,1,0,1,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
13890,106268,1,1,6/13/2012,0,6,2,0,1007534,1,,119,,,,,3,2.4805316083314,2.914,5.15,-996,-996,1,0,"CO",0,0,6.42,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,5,0,0,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
14770,106268,1,1,6/16/2012,0,6,5,0,1158876,1,,122,,,,,3,2.43921667721805,2.873,5.08,-996,-996,1,0,"SM",0,0,3.99,0,1,1,0,0,,0,,,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,5,"Primary",1,0,0,1,0,0,0,0,0
53962,106274,1,1,11/18/2012,0,11,1,0,1057384,1,,121,,,,,3,6.76367859320181,7.785,14.95,-996,-996,1,0,"SS",0,0,144.39,0,1,1,2,1,0,,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,49,31,0,6,12,,1,6,"Primary",1,0,0,2,0,0,0,0,0
54714,106274,1,1,11/20/2012,0,11,3,0,1006118,1,,122,,,,,3,1.13020514844194,1.432,4.5,-996,-996,1,0,"SM",0,0,12.81,0,1,1,2,1,1,,1,6.29,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
54715,106274,1,1,11/21/2012,0,11,4,0,1126625,1,,121,,,,,3,0.0534681553752844,0.149,1.12,0.143,2.75,1,0,"SS",0,0,25.35,0,1,1,2,,0,,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,12,6,0,1,5,,1,6,"Primary",1,0,0,3,0,0,0,0,0
54717,106274,1,1,11/23/2012,0,11,6,0,1126625,1,,121,,,,,3,0.0534681553752844,0.149,1.12,0.143,2.75,1,0,"SS",0,0,9.2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,4,0,0,0,,1,6,"Primary",1,0,0,,0,0,0,0,0
14702,106276,1,1,6/11/2012,0,6,3,0,1118925,1,,122,,,,,3,0.980700208532701,1.372,3.23,1.294,25,1,0,"SM",0,0,21.83,0,,1,0,1,,,,,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,6,0,0,0,,2,5,"Primary",1,0,0,1,0,0,1,1,0
14705,106276,1,1,6/15/2012,0,6,7,0,1118925,1,,122,,,,,3,0.980700208532701,1.372,3.23,1.294,25,1,0,"SM",0,0,50.54,0,,1,0,1,,,,,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,19,16,3,0,0,,2,5,"Primary",1,0,0,1,0,0,1,1,0
62153,106276,1,1,6/9/2012,0,6,1,0,3000495,1,,111,1,0,0,1,4,1.42112122345194,2.1,6,-996,-996,0,0,".V",0,0,50.99,0,1,-996,1,0,0,0,0,0,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,30,0,0,30,0,,1,2,"Primary",1,0,0,3,-996,0,0,1,0
34036,106278,1,1,8/25/2012,0,8,2,0,1105329,1,,121,,,,,3,14.7417294023037,20.485,26.3,-996,-996,1,0,"SS",0,0,185.13,0,1,1,1,0,0,0,0,0,2,1,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,43,41,0,0,2,,1,6,"Primary",1,0,1,1,0,0,0,0,0
34042,106278,1,1,8/29/2012,0,8,6,0,1152092,1,,123,,,,,1,2.82488031568983,5.153,12.15,-996,-996,1,0,"SS",0,0,63.19,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,0,0,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
66209,106280,1,1,1/13/2013,0,1,6,0,1081879,1,,121,,,,,3,6.23776552400505,6.876,10.2,-996,-996,1,0,"SS",0,0,175.44,0,,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,72,71,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
12079,106292,1,1,6/2/2012,0,5,4,0,,1,,105,,,,,2,,,,,,0,0,".V",0,0,8,0,0,0,0,,,,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,0,4,1,0,,2,5,"Primary",1,0,0,1,0,0,0,0,0
12562,106292,1,1,6/4/2012,0,5,6,0,1013883,1,,121,0,0,0,1,3,2.4867983646658,3.445,7.72,-996,-996,1,0,"SS",0,0,66.43,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,20,2,11,4,3,,1,6,"Primary",1,0,0,2,0,0,0,0,0
10414,106293,1,1,5/24/2012,0,5,1,0,1091012,1,,122,,,,,3,0.0827557442001225,0.351,1.63,0.351,7.2,1,0,"SM",0,0,18.48,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
10415,106293,1,1,5/30/2012,0,5,7,0,1091012,1,,122,,,,,3,0.0827557442001225,0.351,1.63,0.351,7.2,1,0,"SM",0,0,3.57,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
10922,106293,1,1,5/26/2012,0,5,3,0,1091012,1,,122,,,,,3,0.0827557442001225,0.351,1.63,0.351,7.2,1,0,"SM",0,0,16.99,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,0,1,,1,6,"Primary",1,0,0,3,1,0,0,0,0
10923,106293,1,1,5/27/2012,0,5,4,0,1125613,1,,121,,,,,3,12.6535184640747,15.939,23.37,-996,-996,1,0,"SS",0,0,61.68,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,11,10,1,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
