"hhnum","infousa_flag","snap1","snap2","snap3","snap4","snap5","snap6","snap7","snap8","ss1","ss2","ss3","ss4","ss5","ss6","ss7","ss8","sm1","sm2","sm3","sm4","sm5","sm6","sm7","sm8","co1","co2","co3","co4","co5","co6","co7","co8","cs1","cs2","cs3","cs4","cs5","cs6","cs7","cs8","mlg1","mlg2","mlg3","mlg4","mlg5","mlg6","mlg7","mlg8","dist_ss","dist_sm","dist_co","dist_cs","dist_mlg","dist_walmart","nearsnap_placeid","nearsnap_stype","nearsnap_dist","nearsmss_placeid","nearsmss_stype","nearsmss_dist","ff1","ff2","ff3","ff4","ff5","ff6","ff7","ff8","nonff1","nonff2","nonff3","nonff4","nonff5","nonff6","nonff7","nonff8","nearff_sic1","nearff_sic2","nearff_dist","nearnonff_sic1","nearnonff_sic2","nearnonff_dist","nearmcd_sic1","nearmcd_sic2","nearmcd_dist"
118061,1,1,1,1,10,37,113,184,1104,0,0,0,1,5,16,24,105,0,0,0,0,1,3,7,50,0,0,0,5,18,46,76,400,1,1,1,3,11,32,49,351,0,0,0,1,1,7,8,62,1.84,2.16,1.42,0.1,1.26,3.25,,"CS",0.1,1152665,"SS",1.84,0,2,4,7,35,77,93,110,3,4,9,36,126,327,428,570,581222,581206,0.41,581222,581206,0.11,581208,581206,1.30829019154596
118076,1,4,14,38,93,163,477,1307,2306,0,0,0,2,12,26,66,175,1,1,1,3,10,36,103,243,1,2,3,8,22,92,229,406,2,7,21,40,68,178,528,868,0,2,5,19,26,60,180,299,1.49,0.25,0.23,0.12,0.41,3.48,1120658,"CS",0.12,1000347,"SM",0.25,1,2,5,25,68,84,117,293,1,11,31,124,269,348,538,1434,581208,581206,0.25,581208,581208,0.23,581208,581206,0.469454276759967
118078,1,0,0,0,0,13,77,173,724,0,0,0,0,1,9,16,56,0,0,0,0,1,9,20,54,0,0,0,0,5,26,61,232,0,0,0,0,4,24,59,287,0,0,0,0,0,2,6,31,4.9,3.26,2.7,3.84,6.9,5.76,1174416,"CO",2.7,1036663,"SM",3.26,0,0,0,0,4,12,30,53,0,0,0,0,11,29,50,112,581208,581206,4.83,581208,581208,2.74,581208,581206,9.2344884597714
118080,1,0,1,1,1,1,3,9,52,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,14,0,0,0,0,0,1,2,13,0,1,1,1,1,2,3,10,11.98,12.87,12.75,7.14,0.34,18.14,1008190,"MG",0.34,,"SS",11.98,0,0,0,0,0,0,0,21,0,2,4,4,4,10,14,87,581208,581206,16.03,581222,581208,0.34,581208,581206,17.3436358959059
118084,1,0,0,11,50,83,90,97,163,0,0,2,3,6,6,6,12,0,0,1,4,8,8,8,14,0,0,3,12,26,28,29,47,0,0,3,21,32,37,41,69,0,0,1,4,4,4,5,9,0.77,0.98,0.75,0.79,0.61,2.38,,"MG",0.61,1114243,"SS",0.77,0,0,14,26,54,56,56,56,0,0,27,84,152,168,175,175,581222,581206,0.66,581208,581206,0.66,581208,581206,0.966815164562697
118085,1,0,0,2,7,34,35,59,204,0,0,0,2,6,6,9,35,0,0,0,0,1,1,2,9,0,0,1,2,9,9,13,45,0,0,1,2,13,14,23,77,0,0,0,0,1,1,1,9,1.71,2.57,0.98,0.94,4.45,1.92,1011941,"CS",0.94,1125264,"SS",1.71,0,0,0,1,28,29,29,45,0,1,5,12,89,98,111,191,581208,581206,1.93,581223,581223,0.38,581208,581206,2.20870024444837
118087,2,1,1,3,10,214,1336,3123,6508,0,0,0,1,15,85,169,475,0,0,1,5,29,109,208,537,1,1,2,4,45,185,399,962,0,0,0,0,85,619,1423,2875,0,0,0,0,17,107,318,639,1.92,0.88,0.14,2.24,2.58,6.67,,"CO",0.14,1077597,"SM",0.88,0,2,7,14,170,331,751,1521,2,2,43,107,1028,2235,5425,8459,581208,581206,0.27,864101,581223,0.16,581208,581206,1.83050476669848
118089,2,0,3,10,29,267,1052,1809,2987,0,1,1,9,33,101,170,306,0,0,0,2,19,55,86,143,0,1,2,9,64,229,402,778,0,0,6,8,114,522,886,1352,0,0,0,0,19,69,129,207,0.28,1.43,0.5,0.57,2.92,1.26,1097880,"SS",0.28,1097880,"SS",0.28,1,3,7,47,227,482,647,869,2,5,11,103,1010,1977,2412,2994,581222,581206,0.09,581212,581212,0.1,581208,581206,0.978891672102231
118091,1,0,14,30,62,79,167,307,7667,0,1,2,5,9,17,35,511,0,2,4,8,13,26,58,560,0,0,6,14,21,40,84,1167,0,4,10,20,20,43,60,1472,0,2,3,7,7,17,36,1353,0.26,0.44,0.54,0.29,0.45,5.78,1074137,"SS",0.26,1074137,"SS",0.26,1,5,17,25,42,90,101,286,5,93,148,279,489,816,958,2033,581222,581206,0.12,581208,581208,0.06,581208,581206,0.464957491347301
118092,1,1,1,1,2,4,26,92,276,0,0,0,0,0,0,2,9,0,0,0,0,0,3,12,39,0,0,0,0,1,12,34,102,1,1,1,1,2,9,31,84,0,0,0,1,1,1,5,11,12.11,9.22,4.76,0.24,1.94,13.59,,"CS",0.24,1080476,"SM",9.22,0,0,0,0,0,0,1,23,0,0,0,0,1,5,14,70,581208,581206,14.74,581208,581208,4.9,581208,581206,15.3107740515465
118099,1,3,32,117,305,1908,8588,12977,15032,0,2,5,17,121,385,583,864,0,2,6,17,125,415,606,813,0,1,12,55,374,1025,1561,2052,1,5,22,46,306,1493,2437,2871,0,4,13,35,264,1548,2294,2551,0.35,0.29,0.5,0.12,0.28,1.86,,"CS",0.12,1104811,"SM",0.29,2,2,18,46,129,178,180,180,12,75,248,462,1106,1492,1521,1521,546105,581228,0.2,581209,581209,0.12,581208,581206,0.53610160167581
118101,2,1,3,14,56,176,1110,3136,7199,0,0,0,5,18,81,189,550,0,0,1,5,30,91,190,607,0,0,1,8,34,167,414,1090,0,0,5,23,53,424,1354,3195,1,2,3,8,20,136,371,680,1.13,0.83,0.8,0.83,0.21,9.15,,"MG",0.21,1024154,"SM",0.83,0,0,3,31,128,245,729,1575,1,2,18,230,739,1623,5063,8670,581208,581206,0.77,581230,581230,0.21,581208,581206,1.00769522749426
118103,2,2,12,34,111,807,2001,2921,4629,0,0,1,13,50,134,201,403,0,2,3,14,58,131,214,405,0,3,14,28,168,356,542,979,2,7,16,44,268,629,944,1501,0,0,0,3,85,252,373,535,0.81,0.26,0.25,0.09,1.72,1.33,,"CS",0.09,1109528,"SM",0.26,1,12,43,90,334,658,881,1047,34,118,417,927,2730,4514,5414,6012,546101,581206,0.25,581222,581208,0.05,581208,581206,0.270159514705103
118112,1,0,0,0,0,1,27,42,186,0,0,0,0,0,3,3,12,0,0,0,0,0,1,3,14,0,0,0,0,0,9,19,67,0,0,0,0,1,8,8,62,0,0,0,0,0,5,5,11,6.41,6.86,5.78,4.19,5.68,6.41,,"CS",4.19,1081879,"SS",6.41,0,0,0,0,0,14,25,77,0,0,0,0,1,31,53,224,581208,581206,5.75,581212,581212,3.43,581208,581206,6.76492512020109
118114,1,0,2,10,23,108,329,772,2300,0,0,0,3,8,20,57,166,0,0,3,5,9,25,73,243,0,0,4,6,19,61,137,400,0,1,2,7,43,146,311,879,0,1,1,2,14,41,90,298,1.02,0.52,0.53,0.29,0.46,2.68,,"CS",0.29,1116990,"SM",0.52,0,2,13,24,60,95,182,319,2,11,35,75,196,398,975,1519,581208,581206,0.46,581208,581206,0.24,581208,581206,0.829914528683148
118116,1,0,1,1,2,9,14,45,180,0,0,0,0,0,0,3,11,0,0,0,0,2,2,6,20,0,0,0,1,2,3,16,64,0,0,0,0,2,5,12,63,0,1,1,1,2,3,4,10,11.6,2.09,1.89,3.01,0.28,14.69,1028375,"LG",0.28,1118925,"SM",2.09,0,0,0,0,0,0,15,32,0,4,4,4,4,14,57,123,581208,581206,11.61,581208,581208,0.26,581208,581206,11.9335916224265
118117,1,0,0,6,20,24,54,147,924,0,0,1,2,2,4,19,110,0,0,2,3,4,8,22,121,0,0,1,5,5,12,32,188,0,0,1,7,9,21,49,336,0,0,1,2,3,5,12,83,0.8,0.87,0.89,0.99,0.66,0.8,,"MG",0.66,1029505,"SS",0.8,0,0,8,18,21,45,140,599,0,3,40,80,89,161,498,2920,581208,581206,0.82,596301,581223,0.46,581208,581206,0.815476624978128
118122,1,0,0,1,12,16,18,40,504,0,0,0,1,1,1,1,17,0,0,0,1,1,1,2,52,0,0,0,6,6,6,14,191,0,0,1,4,7,9,19,180,0,0,0,0,0,0,1,21,1.77,1.11,1.52,0.76,10.93,18.08,1155867,"CS",0.76,1163237,"SM",1.11,0,0,0,4,4,4,5,18,0,0,1,14,17,18,26,57,581208,581206,1.07,581208,581208,0.95,581208,581206,1.06834755248854
118125,1,1,3,15,69,142,2858,7065,14492,0,0,0,4,15,114,307,762,0,0,1,5,10,171,416,787,0,0,2,9,18,314,867,1932,1,2,3,15,31,592,1379,2804,0,0,3,11,19,467,1174,2486,1.24,0.6,0.58,0.16,0.72,5.26,1103271,"CS",0.16,,"SM",0.6,0,2,3,7,34,221,428,428,0,8,15,51,227,1783,4172,4172,581208,581206,0.38,581208,581208,0.38,581208,581206,1.62402861208287
118127,1,8,35,123,310,1888,8566,12972,15031,0,3,5,17,117,385,582,865,1,2,6,16,123,410,605,812,0,2,14,54,372,1026,1562,2051,2,6,23,47,307,1488,2436,2871,1,4,13,35,259,1542,2292,2551,0.4,0.17,0.44,0.13,0.16,1.77,,"SG",0.12,1104811,"SM",0.17,2,7,21,47,129,178,180,180,20,102,257,480,1113,1494,1521,1521,546105,581228,0.08,581222,581208,0.05,581208,581206,0.496467421572709
118135,1,0,2,5,22,38,42,54,377,0,0,0,2,9,9,10,67,0,0,1,3,3,4,6,18,0,0,1,6,8,8,12,97,0,2,2,7,13,15,20,133,0,0,0,0,0,1,1,18,1.24,0.58,0.57,0.36,8.56,2.96,1174480,"CS",0.36,1091270,"SM",0.58,0,5,13,32,49,52,57,57,0,4,69,114,152,165,177,177,581222,581206,0.32,581208,581208,0.26,581208,581206,0.455297028108457
118136,1,0,0,0,0,7,26,46,354,0,0,0,0,0,1,2,12,0,0,0,0,0,2,5,34,0,0,0,0,1,11,20,141,0,0,0,0,4,9,15,120,0,0,0,0,1,1,1,15,9.52,6.83,3.71,2.09,3.16,16.98,,"CS",2.09,1010965,"SM",6.83,0,0,0,0,1,5,5,19,0,0,0,0,8,22,26,65,581208,581206,3.1,581208,581208,2.94,581208,581206,8.89930174577503
118142,1,0,0,0,0,5,44,94,643,0,0,0,0,1,4,9,49,0,0,0,0,0,5,11,51,0,0,0,0,1,20,33,207,0,0,0,0,3,13,29,250,0,0,0,0,0,0,3,29,4.65,6.32,4.65,4.16,12.63,6.37,1153824,"CS",4.16,1144002,"SS",4.65,0,0,0,0,0,28,33,51,0,0,0,0,7,48,64,101,581222,581206,5.16,581208,581208,4.13,581208,581206,6.25107247923248
118144,1,1,2,13,45,220,557,667,1248,1,2,3,5,22,66,84,157,0,0,2,4,31,68,88,174,0,0,4,10,45,107,129,253,0,0,3,20,90,224,260,429,0,0,0,4,18,50,57,116,0.17,0.84,0.77,0.61,1.1,2.3,1003970,"SS",0.17,1003970,"SS",0.17,3,5,12,30,181,455,567,640,4,6,35,115,803,2224,2881,3307,581208,581206,0.17,581208,581208,0.15,581208,581206,0.253676951805551
118152,1,0,0,0,0,6,29,53,376,0,0,0,0,0,1,2,25,0,0,0,0,1,5,7,30,0,0,0,0,1,7,10,114,0,0,0,0,4,12,25,146,0,0,0,0,0,1,1,14,6.3,4.27,4.2,2.06,5.47,6.3,,"CS",2.06,1030941,"SM",4.27,0,0,0,0,0,13,15,28,0,0,0,1,1,22,34,75,581208,581206,7.27,546102,581212,1.67,581208,581206,8.25123152924595
118155,1,2,3,22,26,42,49,53,104,0,0,2,2,3,4,4,8,0,0,1,1,1,1,1,2,1,1,3,4,7,8,9,13,1,2,11,14,23,26,28,62,0,0,1,1,1,1,1,2,0.57,0.66,0.17,0.18,0.57,0.57,1059462,"CO",0.17,1008958,"SS",0.57,0,0,9,10,13,14,14,21,0,5,34,43,64,80,84,170,581208,581206,0.55,581208,581208,0.27,581208,581206,0.566068622706186
118156,1,1,5,12,70,237,673,1090,2507,0,1,1,1,4,28,59,152,0,1,4,10,27,75,149,277,1,2,4,15,57,166,288,593,0,1,3,31,109,282,425,900,0,0,0,4,16,62,85,248,0.35,0.29,0.24,0.48,1.75,3.69,1053045,"CO",0.24,1037951,"SM",0.29,1,5,9,40,135,401,646,736,15,36,82,260,742,1676,2653,2949,581208,581206,0.18,581208,581208,0.15,581208,581206,0.180477278136089
118169,1,0,0,10,19,21,28,36,249,0,0,1,2,2,2,3,14,0,0,2,3,3,3,4,27,0,0,3,6,7,8,10,67,0,0,2,5,6,10,13,119,0,0,1,1,1,1,1,2,0.64,0.61,0.6,0.69,0.83,0.64,,"CO",0.6,1123604,"SM",0.61,0,0,9,14,15,23,26,49,0,3,12,17,28,35,45,109,581208,581206,0.57,581222,581208,0.25,581208,581206,0.625056870244706
118170,1,1,4,18,69,181,289,319,430,0,1,1,2,17,28,31,42,0,1,2,5,17,27,30,36,1,1,2,8,31,55,59,86,0,1,12,40,85,125,141,187,0,0,1,3,7,10,11,13,0.33,0.33,0.21,0.25,0.93,3.37,1054976,"CO",0.21,1047912,"SM",0.33,0,3,11,38,111,199,216,221,5,13,37,226,460,678,729,765,581208,581208,0.26,581208,581208,0.17,581208,581206,1.59029656542529
118172,1,0,2,10,20,21,28,36,249,0,0,1,2,2,2,3,14,0,1,2,3,3,3,4,27,0,1,3,6,7,8,10,67,0,0,2,6,6,10,13,119,0,0,1,1,1,1,1,2,0.52,0.5,0.48,0.57,0.81,0.52,,"CO",0.48,1123604,"SM",0.5,0,4,9,15,15,23,26,49,0,5,12,18,28,35,45,109,581208,581206,0.47,581209,581209,0.35,581208,581206,0.511899781871774
118177,1,1,8,83,371,2853,8960,11735,14965,1,1,4,18,123,382,513,834,0,1,12,27,148,494,620,830,0,2,14,43,257,1073,1419,2046,0,1,14,77,582,1589,2168,2876,0,0,20,53,483,1643,2111,2538,0.16,0.47,0.47,0.4,0.59,7.89,,"SS",0.16,,"SS",0.16,1,4,24,77,340,424,428,428,7,33,168,639,3429,4142,4172,4172,546105,581228,0.16,581208,581208,0.16,581208,581206,0.534304382110916
118183,2,7,23,77,185,339,1068,2591,6539,0,2,4,6,16,74,198,504,3,3,4,8,29,103,211,572,0,3,6,13,42,146,382,1005,3,12,38,93,167,521,1224,2846,0,0,11,28,38,92,230,624,0.28,0.16,0.28,0.21,0.65,0.28,,"SG",0.04,1151022,"SM",0.16,4,17,24,37,158,287,298,1242,36,96,181,297,728,1052,1107,7444,581208,581206,0.22,581208,581208,0.01,581208,581206,0.279115592286266
118185,1,1,8,16,39,68,138,212,361,0,0,0,4,4,7,9,12,0,1,2,5,12,25,35,52,1,3,5,13,26,60,90,138,0,3,6,12,17,32,54,113,0,0,0,0,0,0,0,4,1.02,0.47,0.22,0.34,17.61,1.02,1168635,"CO",0.22,1038126,"SM",0.47,4,7,15,34,56,133,166,212,9,34,87,172,326,575,730,927,581208,581206,0.08,581208,581208,0.07,581208,581206,0.0782446693122007
118188,1,0,0,0,0,49,82,128,514,0,0,0,0,0,4,5,20,0,0,0,0,5,6,9,42,0,0,0,0,13,19,30,142,0,0,0,0,18,29,48,183,0,0,0,0,4,6,11,37,5.09,3.26,2.67,2.06,3.62,5.09,,"CS",2.06,1069897,"SM",3.26,0,0,0,0,14,19,30,39,0,0,0,0,32,56,79,117,581222,581206,4.14,581212,581212,3.11,581208,581206,4.70967643336557
118193,1,1,2,3,15,55,221,321,366,1,1,1,4,15,47,79,85,0,1,1,1,2,7,10,12,0,0,0,4,16,58,95,109,0,0,0,1,10,62,79,89,0,0,0,0,2,8,9,16,0.11,0.31,1.2,1.63,3.34,0.11,1031046,"SS",0.11,1031046,"SS",0.11,6,11,11,25,43,63,68,81,2,11,20,43,86,126,139,176,581208,581206,0.01,581228,581228,0.17,581208,581206,0.300506445264837
118195,1,0,1,2,4,120,474,914,1777,0,0,0,0,6,25,41,84,0,0,0,0,20,62,109,212,0,0,0,0,26,124,237,513,0,1,2,4,57,212,416,759,0,0,0,0,5,18,38,86,2.27,2.29,2.1,0.5,2.69,2.27,,"CS",0.5,1067809,"SS",2.27,0,0,0,2,73,190,196,196,0,0,1,11,204,595,608,608,581208,581206,1.46,581208,581208,0.86,581208,581206,2.1456289987111
118199,1,0,0,7,46,83,90,97,161,0,0,2,2,6,6,6,12,0,0,0,4,8,8,8,14,0,0,1,10,26,28,29,47,0,0,3,20,32,37,41,67,0,0,1,4,4,4,5,9,0.94,1.32,0.58,0.63,0.75,2.62,1040184,"CO",0.58,1105185,"SS",0.94,0,0,5,24,53,56,56,56,0,1,12,77,153,168,175,175,581222,581206,0.92,581212,581212,0.39,581208,581206,1.01420161422288
118200,1,0,0,8,33,194,566,800,993,0,0,1,2,14,35,53,63,0,0,0,2,12,41,68,78,0,0,2,9,78,202,290,362,0,0,2,7,49,166,236,306,0,0,2,7,15,43,52,58,0.66,1.76,0.8,0.59,0.92,2.12,,"CS",0.59,1023116,"SS",0.66,0,0,1,7,145,378,437,439,0,1,3,26,333,1113,1227,1231,581208,581206,0.66,581203,581203,0.29,581208,581206,0.659527799235327
118204,1,2,4,12,34,41,43,60,103,0,0,1,3,3,3,4,8,0,0,0,1,1,1,1,2,0,2,4,7,7,7,10,13,2,2,6,16,22,23,31,61,0,0,0,1,1,1,1,2,0.57,1,0.33,0.06,1.67,1.59,1055392,"CS",0.06,1079697,"SS",0.57,1,1,3,13,13,13,15,21,1,4,16,42,64,66,98,167,581208,581206,0.08,581208,581208,0.2,581208,581206,1.28204557299191
118206,1,1,3,8,28,86,207,292,1267,0,2,2,3,8,28,39,118,0,0,0,3,10,20,29,86,1,1,2,9,27,69,106,343,0,0,2,9,30,66,83,469,0,0,1,2,6,12,16,73,0.47,1.07,0.14,0.94,0.66,3.53,,"CO",0.14,1014031,"SS",0.47,0,1,12,24,56,122,126,130,0,0,20,50,118,309,325,337,581208,581208,0.47,581208,581208,0.51,581208,581206,0.968762296072954
118207,1,0,0,5,9,18,156,295,360,0,0,1,2,6,30,67,83,0,0,0,0,1,6,10,11,0,0,2,4,4,42,86,106,0,0,1,1,2,45,77,89,0,0,0,0,0,4,9,16,0.97,2.99,0.92,0.52,6.08,2.72,1137267,"CS",0.52,1080564,"SS",0.97,0,0,2,14,35,60,67,76,0,1,13,23,72,122,137,156,581208,581208,0.96,581208,581208,0.46,581208,581206,1.15307504984973
118211,1,0,0,0,4,9,29,49,269,0,0,0,0,0,1,2,16,0,0,0,0,1,3,4,21,0,0,0,1,1,6,8,63,0,0,0,3,6,17,32,145,0,0,0,0,0,1,2,7,5.5,4.83,1.86,1.07,9.95,12.71,,"CS",1.07,1035268,"SM",4.83,0,0,0,0,1,8,17,32,0,0,0,0,2,14,28,70,581208,581206,4.93,738901,581208,2.34,581208,581206,5.20608366704489
118217,2,0,2,5,16,99,538,1163,2973,0,0,0,0,4,33,98,310,0,0,0,0,3,17,46,143,0,0,1,2,24,124,264,764,0,2,3,10,55,296,604,1354,0,0,0,0,6,36,77,202,2.23,3.43,0.58,0.33,2.24,3.58,,"CS",0.33,1163130,"SS",2.23,0,1,3,11,51,115,383,869,0,0,6,23,107,288,1216,2994,581208,581208,0.41,581208,581208,0.51,581208,581206,1.89712565567121
118220,1,1,4,8,12,12,12,13,19,0,1,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,3,5,5,5,5,9,0,0,0,0,0,0,0,2,0.33,32.2,0.45,0.34,17.03,1.67,,"BB",0.13,1072383,"SS",0.33,3,6,9,12,15,15,15,15,1,11,31,46,49,52,52,61,581222,581206,0.17,581222,581206,0.13,581208,581206,0.454478777412181
118223,1,1,3,16,69,139,2776,7045,14471,0,0,0,4,15,111,307,760,0,0,2,5,10,168,414,786,0,0,2,9,17,306,855,1930,1,2,3,15,31,574,1375,2798,0,0,3,11,19,455,1174,2484,1.22,0.58,0.59,0.09,0.69,5.35,1103271,"CS",0.09,,"SM",0.58,0,2,3,7,33,210,428,428,0,9,15,51,222,1674,4172,4172,581208,581206,0.36,581208,581208,0.36,581208,581206,1.63182115697302
118228,1,0,0,2,8,51,138,167,234,0,0,0,0,2,5,6,11,0,0,0,0,2,6,8,11,0,0,2,4,11,35,49,66,0,0,0,3,32,86,96,136,0,0,0,0,0,2,3,4,2.44,2.52,0.81,1.11,5.75,2.48,,"CO",0.81,1086747,"SS",2.44,0,0,6,8,38,98,126,131,0,0,5,17,86,275,346,364,581208,581206,0.81,581208,581208,0.82,581208,581206,2.45783617922061
118234,1,2,6,14,24,37,42,52,365,1,1,1,5,9,9,9,65,0,2,2,2,3,4,6,18,0,2,4,4,7,8,11,94,1,1,4,10,13,15,20,126,0,0,0,0,0,1,1,18,0.22,0.32,0.28,0.23,8.12,1.29,1151828,"SS",0.22,1151828,"SS",0.22,1,11,13,27,48,52,57,57,2,15,28,76,150,165,177,179,581208,581206,0.24,581208,581208,0.13,581208,581206,0.235753184398553
118237,1,1,3,8,26,34,34,39,207,0,0,0,3,6,6,7,40,0,0,0,1,1,1,1,9,0,0,1,7,9,9,10,48,1,3,5,11,13,13,14,73,0,0,0,1,1,1,1,6,1.23,1.85,0.84,0.08,1.03,2.24,1049665,"CS",0.08,1084010,"SS",1.23,1,2,6,24,28,28,29,45,4,15,27,69,92,102,121,187,581222,581206,0.1,581208,581206,0.02,581208,581206,1.14089347688628
118238,1,0,0,9,32,210,559,770,1024,0,0,0,2,12,29,48,67,0,0,1,3,15,39,65,83,0,0,3,10,77,193,272,367,0,0,3,6,59,180,233,317,0,0,1,3,15,38,52,61,1.49,0.95,0.96,0.75,0.63,1.49,,"MG",0.63,1040880,"SM",0.95,0,0,6,18,108,309,401,439,0,0,6,25,178,849,1139,1231,581208,581206,0.63,581208,581208,0.63,581208,581206,1.04894974136534
118245,1,3,3,11,20,21,25,41,511,0,0,0,1,1,1,1,13,0,0,1,2,2,2,4,68,0,0,2,6,6,6,14,159,0,0,4,6,6,10,13,192,2,2,3,3,3,3,4,15,1.86,0.99,0.63,0.6,0.09,1.86,,"MG",0.09,1007852,"SM",0.99,0,0,1,10,12,12,12,51,3,4,10,24,28,34,38,258,546105,581228,0.6,581228,581228,0.19,581208,581206,1.40782752488569
118247,1,0,0,0,0,1,10,44,517,0,0,0,0,0,0,2,12,0,0,0,0,0,0,5,64,0,0,0,0,0,2,12,188,0,0,0,0,1,8,19,184,0,0,0,0,0,0,2,18,10.37,10.06,7.63,3.85,13.55,12.74,,"CS",3.85,1163237,"SM",10.06,0,0,0,0,0,0,4,17,0,0,0,0,0,3,19,49,581208,581206,10.05,581208,581208,6.53,581208,581206,10.0473844010261
118248,1,1,1,3,12,39,149,221,387,0,0,0,0,0,8,10,14,0,0,1,2,5,19,33,54,1,1,2,5,18,56,89,145,0,0,0,3,10,47,65,125,0,0,0,0,0,0,0,5,5.44,0.9,0.19,1.04,21.19,6.81,,"CO",0.19,1061614,"SM",0.9,1,4,6,14,36,109,160,212,1,2,6,24,82,397,671,928,581208,581206,0.07,541103,581208,0.19,581208,581206,0.0693372595417573
118250,1,0,0,0,0,6,34,88,587,0,0,0,0,1,5,8,48,0,0,0,0,1,5,11,43,0,0,0,0,2,13,37,191,0,0,0,0,2,8,26,236,0,0,0,0,0,1,3,24,5,4.8,4.46,3.56,7.29,8.83,1150378,"CS",3.56,1095230,"SM",4.8,0,0,0,0,5,30,47,79,0,0,0,0,5,65,108,146,581208,581206,4.47,541103,581208,4.43,581208,581206,4.47173189424457
118257,2,0,2,4,30,91,225,559,2436,0,0,0,4,12,34,71,271,0,1,1,10,30,74,127,364,0,1,1,7,26,64,132,508,0,0,1,5,17,34,155,934,0,0,1,4,6,14,48,182,1.05,0.33,0.36,0.52,0.97,4,1165511,"SM",0.33,1165511,"SM",0.33,2,6,12,47,159,349,660,1057,13,27,61,188,509,1331,2551,4238,581208,581208,0.02,581208,581208,0.02,581208,581206,0.542389988100286
118259,2,3,6,10,18,83,204,427,1818,0,0,2,4,12,29,55,201,1,2,3,6,28,70,113,305,2,4,4,6,25,60,106,386,0,0,1,2,13,28,105,672,0,0,0,0,5,13,33,130,0.86,0.17,0.17,0.83,2.33,0.86,1129582,"SM",0.17,1129582,"SM",0.17,8,10,13,26,128,264,526,1057,16,30,48,91,530,975,2068,4238,581208,581206,0.17,581208,581208,0.17,581208,581206,0.864291522709688
118264,1,8,21,67,140,725,6378,10786,15101,0,1,1,5,27,257,502,887,0,0,0,2,25,305,516,785,0,1,4,8,86,852,1342,2041,1,3,20,35,155,1250,2024,2911,0,1,4,10,80,967,1885,2569,0.47,1.45,0.5,0.07,0.32,3.17,,"CS",0.07,1017194,"SS",0.47,0,1,9,17,102,180,180,180,5,10,57,159,788,1521,1521,1521,546105,581228,0.48,581208,581208,0.07,581208,581206,2.14049084526524
118265,1,0,1,11,30,76,91,97,178,0,0,0,0,5,6,6,12,0,0,1,2,6,8,8,17,0,0,5,10,23,28,29,53,0,1,4,13,31,38,41,75,0,0,0,3,4,4,5,9,2.63,0.68,0.64,0.28,1.16,3.31,,"CS",0.28,1018808,"SM",0.68,0,0,1,15,46,56,56,56,0,1,5,54,141,167,175,175,581208,581208,0.67,581222,581208,0.3,581208,581206,1.18861355147312
118268,1,0,0,10,45,220,649,986,2330,0,0,0,4,15,38,54,145,0,0,2,7,27,81,140,264,0,0,6,18,68,163,272,580,0,0,2,14,69,256,367,837,0,0,0,0,21,55,75,227,1.56,0.56,0.66,0.66,2.18,1.76,1073058,"SM",0.56,1073058,"SM",0.56,0,0,6,45,160,429,649,736,0,0,18,105,521,1537,2525,2949,581208,581206,0.66,581208,581208,0.52,581208,581206,0.968216730455692
118275,1,0,0,0,0,5,59,98,200,0,0,0,0,0,5,6,14,0,0,0,0,0,5,9,15,0,0,0,0,2,21,36,72,0,0,0,0,2,23,34,62,0,0,0,0,1,2,5,17,6.3,7.25,3.04,2.79,3.12,6.3,,"CS",2.79,1067851,"SS",6.3,0,0,0,0,1,51,66,78,0,0,0,0,16,152,199,229,581208,581206,2.9,554101,581208,2.61,581208,581206,6.08540952249422
118277,1,0,4,8,12,12,12,13,19,0,0,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,3,5,5,5,5,9,0,0,0,0,0,0,0,2,0.64,32.27,0.31,0.26,17.11,1.97,1096779,"CS",0.26,1072383,"SS",0.64,0,3,9,12,15,15,15,15,1,10,31,48,49,52,53,60,581222,581206,0.28,581208,581208,0.19,581208,581206,0.312466095175862
118278,1,0,14,30,62,79,167,307,7667,0,1,2,5,9,17,35,511,0,2,4,8,13,26,58,560,0,0,6,14,21,40,84,1167,0,4,10,20,20,43,60,1472,0,2,3,7,7,17,36,1353,0.26,0.44,0.54,0.29,0.45,5.78,1074137,"SS",0.26,1074137,"SS",0.26,1,5,17,25,42,90,101,286,5,93,148,279,489,816,958,2033,581222,581206,0.12,581208,581208,0.06,581208,581206,0.464957491347301
118289,1,0,0,0,1,7,60,136,376,0,0,0,0,0,2,5,18,0,0,0,0,0,5,12,30,0,0,0,0,2,15,35,99,0,0,0,1,5,35,72,176,0,0,0,0,0,1,3,10,5.9,5.54,3.81,1.53,6.82,5.9,1083892,"CS",1.53,1121913,"SM",5.54,0,0,0,0,2,20,38,79,0,0,0,0,1,37,57,178,581208,581206,3.74,581205,581205,3.7,581208,581206,6.59931951253468
